 1.01626E-02 2.77515E-02 4.69169E-02 7.54958E-02 8.00893E-02
 1.69377E-02 2.77446E-02 4.69077E-02 7.54626E-02 8.00471E-02
 2.82486E-02 2.77280E-02 4.68839E-02 7.47311E-02 7.99313E-02
 4.70810E-02 2.77032E-02 4.55781E-02 7.44743E-02 7.96253E-02
 7.86164E-02 2.78150E-02 4.54997E-02 7.40373E-02 7.83577E-02
 1.32275E-01 2.93900E-02 4.72043E-02 7.54497E-02 7.99505E-02
 2.19298E-01 3.88484E-02 6.27350E-02 9.22734E-02 1.38141E-01
 3.78788E-01 9.39538E-02 1.31817E-01 1.77842E-01 1.93129E-01
 6.41026E-01 2.13391E-01 3.14122E-01 4.20488E-01 5.13828E-01
 1.01626E+00 3.32665E-01 4.88560E-01 9.09671E-01 1.00000E+01
 1.70068E+00 4.16153E-01 6.12866E-01 1.00000E+01 1.00000E+01
 2.87356E+00 4.58016E-01 6.71697E-01 1.00000E+01 1.00000E+01
 4.90196E+00 4.74477E-01 6.94938E-01 1.00000E+01 1.00000E+01
 8.33333E+00 4.69429E-01 7.05592E-01 1.00000E+01 1.00000E+01
 1.30208E+01 4.58857E-01 7.02009E-01 1.00000E+01 1.00000E+01
 2.19298E+01 4.70427E-01 6.84857E-01 9.66823E-01 1.00000E+01
 3.62319E+01 4.87772E-01 6.92897E-01 9.68236E-01 1.00000E+01
 6.41026E+01 4.99002E-01 7.07729E-01 9.67993E-01 1.00000E+01
 1.04167E+02 5.05581E-01 7.18201E-01 9.61181E-01 1.00000E+01
