 1.00000E-02 6.77515E-02 9.24408E-02 1.23945E-01 1.27958E-01
 2.00000E-02 6.77547E-02 9.31434E-02 1.23948E-01 1.27961E-01
 3.00000E-02 6.77613E-02 9.30986E-02 1.23954E-01 1.27967E-01
 4.00000E-02 6.77725E-02 9.31629E-02 1.23967E-01 1.28023E-01
 5.00000E-02 6.77893E-02 9.31715E-02 1.23987E-01 1.28077E-01
 6.00000E-02 6.78242E-02 9.32092E-02 1.24016E-01 1.28118E-01
 7.00000E-02 6.78609E-02 9.32452E-02 1.24058E-01 1.28160E-01
 8.00000E-02 6.79036E-02 9.32930E-02 1.24122E-01 1.28212E-01
 9.00000E-02 6.79546E-02 9.33557E-02 1.24196E-01 1.28277E-01
 1.00000E-01 6.80155E-02 9.34248E-02 1.24283E-01 1.28362E-01
 1.10000E-01 6.80878E-02 9.35175E-02 1.24387E-01 1.28472E-01
 1.20000E-01 6.81725E-02 9.36176E-02 1.24509E-01 1.28598E-01
 1.30000E-01 6.82730E-02 9.37417E-02 1.24650E-01 1.28743E-01
 1.40000E-01 6.83894E-02 9.38812E-02 1.24814E-01 1.28908E-01
 1.50000E-01 6.85208E-02 9.40388E-02 1.25001E-01 1.29102E-01
 1.60000E-01 6.86683E-02 9.42214E-02 1.25218E-01 1.29323E-01
 1.70000E-01 6.88331E-02 9.44236E-02 1.25460E-01 1.29569E-01
 1.80000E-01 6.90194E-02 9.46481E-02 1.25730E-01 1.29843E-01
 1.90000E-01 6.92245E-02 9.49004E-02 1.26027E-01 1.30151E-01
 2.00000E-01 6.94494E-02 9.51771E-02 1.26360E-01 1.30488E-01
 2.10000E-01 6.96975E-02 9.54801E-02 1.26723E-01 1.30860E-01
 2.20000E-01 6.99676E-02 9.58107E-02 1.27118E-01 1.31266E-01
 2.30000E-01 7.02609E-02 9.61707E-02 1.27552E-01 1.31708E-01
 2.40000E-01 7.05790E-02 9.65612E-02 1.28020E-01 1.32187E-01
 2.50000E-01 7.09213E-02 9.69823E-02 1.28526E-01 1.32704E-01
 2.60000E-01 7.12897E-02 9.74348E-02 1.29069E-01 1.33259E-01
 2.70000E-01 7.16841E-02 9.79195E-02 1.29653E-01 1.33857E-01
 2.80000E-01 7.21047E-02 9.84372E-02 1.30276E-01 1.34495E-01
 2.90000E-01 7.25532E-02 9.89884E-02 1.30940E-01 1.35174E-01
 3.00000E-01 7.30287E-02 9.95744E-02 1.31646E-01 1.35896E-01
 3.10000E-01 7.35318E-02 1.00195E-01 1.32394E-01 1.36661E-01
 3.20000E-01 7.40629E-02 1.00849E-01 1.33184E-01 1.37470E-01
 3.30000E-01 7.46224E-02 1.01539E-01 1.34017E-01 1.38323E-01
 3.40000E-01 7.52099E-02 1.02264E-01 1.34893E-01 1.39220E-01
 3.50000E-01 7.58254E-02 1.03024E-01 1.35812E-01 1.40161E-01
 3.60000E-01 7.64687E-02 1.03819E-01 1.36774E-01 1.41146E-01
 3.70000E-01 7.71399E-02 1.04648E-01 1.37779E-01 1.42176E-01
 3.80000E-01 7.78384E-02 1.05513E-01 1.38827E-01 1.43250E-01
 3.90000E-01 7.85645E-02 1.06411E-01 1.39918E-01 1.44367E-01
 4.00000E-01 7.93172E-02 1.07344E-01 1.41050E-01 1.45528E-01
 4.10000E-01 8.00962E-02 1.08310E-01 1.42225E-01 1.46731E-01
 4.20000E-01 8.09008E-02 1.09308E-01 1.43440E-01 1.47977E-01
 4.30000E-01 8.17312E-02 1.10339E-01 1.44695E-01 1.49265E-01
 4.40000E-01 8.25861E-02 1.11401E-01 1.45991E-01 1.50594E-01
 4.50000E-01 8.34651E-02 1.12494E-01 1.47325E-01 1.51963E-01
 4.60000E-01 8.43679E-02 1.13617E-01 1.48697E-01 1.53371E-01
 4.70000E-01 8.52933E-02 1.14769E-01 1.50107E-01 1.54818E-01
 4.80000E-01 8.62412E-02 1.15950E-01 1.51553E-01 1.56302E-01
 4.90000E-01 8.72105E-02 1.17158E-01 1.53034E-01 1.57823E-01
 5.00000E-01 8.82008E-02 1.18394E-01 1.54549E-01 1.59380E-01
 5.10000E-01 8.92113E-02 1.19655E-01 1.56098E-01 1.60971E-01
 5.20000E-01 9.02413E-02 1.20941E-01 1.57679E-01 1.62596E-01
 5.30000E-01 9.12903E-02 1.22252E-01 1.59292E-01 1.64254E-01
 5.40000E-01 9.23574E-02 1.23585E-01 1.60935E-01 1.65943E-01
 5.50000E-01 9.34421E-02 1.24942E-01 1.62607E-01 1.67664E-01
 5.60000E-01 9.45437E-02 1.26320E-01 1.64308E-01 1.69413E-01
 5.70000E-01 9.56617E-02 1.27719E-01 1.66035E-01 1.71191E-01
 5.80000E-01 9.67953E-02 1.29138E-01 1.67789E-01 1.72997E-01
 5.90000E-01 9.79440E-02 1.30577E-01 1.69568E-01 1.74829E-01
 6.00000E-01 9.91073E-02 1.32034E-01 1.71372E-01 1.76687E-01
 6.10000E-01 1.00285E-01 1.33508E-01 1.73199E-01 1.78569E-01
 6.20000E-01 1.01475E-01 1.35000E-01 1.75048E-01 1.80475E-01
 6.30000E-01 1.02679E-01 1.36508E-01 1.76918E-01 1.82404E-01
 6.40000E-01 1.03895E-01 1.38032E-01 1.78809E-01 1.84355E-01
